date,pressure_avg,temperature_avg,humidity_avg,precipitation,sunshine,wind_direction,wind_speed,pm25_lag1,pm25_lag2,pm25_lag3,pm25_3day_avg,fire_count,fire_pressure,fire_pressure_lag1,fire_pressure_lag2,fire_pressure_3day_avg,month,is_burning_season,pm25
2021-10-30,1013.95,25.88,85.13,64.6,1.6,200,13.0,18.0,15.0,23.0,18.666666666666668,0,0.0,0.0,0.0,0.0,10,0,15.0
2021-10-31,1013.27,27.12,78.38,2.0,8.4,260,13.0,15.0,18.0,15.0,16.0,0,0.0,0.0,0.0,0.0,10,0,14.0
2021-11-01,1012.83,27.35,77.25,4.0,10.1,260,20.0,14.0,15.0,18.0,15.666666666666666,0,0.0,0.0,0.0,0.0,11,0,12.0
2021-11-02,1013.12,27.36,76.5,0.0,9.4,340,22.0,12.0,14.0,15.0,13.666666666666666,0,0.0,0.0,0.0,0.0,11,0,12.0
2021-11-03,1012.29,27.45,75.38,0.0,8.6,120,20.0,12.0,12.0,14.0,12.666666666666666,0,0.0,0.0,0.0,0.0,11,0,15.0
2021-11-04,1011.63,27.53,76.5,0.0,7.1,250,17.0,15.0,12.0,12.0,13.0,0,0.0,0.0,0.0,0.0,11,0,16.0
2021-11-05,1009.94,27.46,75.0,0.0,9.5,120,13.0,16.0,15.0,12.0,14.333333333333334,0,0.0,0.0,0.0,0.0,11,0,17.0
2021-11-06,1008.3,27.69,73.5,0.0,9.1,280,19.0,17.0,16.0,15.0,16.0,1,0.1786,0.0,0.0,0.0,11,0,17.0
2021-11-07,1008.6,27.86,73.88,0.0,10.5,100,15.0,17.0,17.0,16.0,16.666666666666668,0,0.0,0.1786,0.0,0.059533333333333334,11,0,18.0
2021-11-08,1010.36,28.3,73.0,0.0,10.5,130,17.0,18.0,17.0,17.0,17.333333333333332,0,0.0,0.0,0.1786,0.059533333333333334,11,0,20.0
2021-11-09,1012.31,26.79,79.38,0.0,3.5,200,17.0,20.0,18.0,17.0,18.333333333333332,2,0.5772,0.0,0.0,0.059533333333333334,11,0,23.0
2021-11-10,1012.89,26.68,77.75,0.0,6.3,190,19.0,23.0,20.0,18.0,20.333333333333332,0,0.0,0.5772,0.0,0.19240000000000002,11,0,19.0
2021-11-11,1012.18,27.1,73.88,0.0,8.2,280,13.0,19.0,23.0,20.0,20.666666666666668,0,0.0,0.0,0.5772,0.19240000000000002,11,0,20.0
2021-11-12,1012.07,27.71,72.63,0.9,8.1,150,17.0,20.0,19.0,23.0,20.666666666666668,0,0.0,0.0,0.0,0.19240000000000002,11,0,20.0
2021-11-13,1012.22,26.88,75.75,0.0,6.8,260,20.0,20.0,20.0,19.0,19.666666666666668,0,0.0,0.0,0.0,0.0,11,0,19.0
2021-11-14,1012.53,25.11,78.63,0.0,2.6,140,13.0,19.0,20.0,20.0,19.666666666666668,0,0.0,0.0,0.0,0.0,11,0,21.0
2021-11-15,1010.84,26.26,76.13,0.0,7.3,50,15.0,21.0,19.0,20.0,20.0,3,3.951,0.0,0.0,0.0,11,0,25.0
2021-11-16,1010.81,26.95,75.25,0.0,9.1,270,17.0,25.0,21.0,19.0,21.666666666666668,0,0.0,3.951,0.0,1.317,11,0,24.0
2021-11-17,1011.6,27.48,73.75,0.0,9.7,310,13.0,24.0,25.0,21.0,23.333333333333332,1,0.3156,0.0,3.951,1.317,11,0,23.0
2021-11-18,1010.94,27.45,73.13,0.0,10.3,190,15.0,23.0,24.0,25.0,24.0,1,0.3217,0.3156,0.0,1.4222000000000001,11,0,24.0
2021-11-19,1008.74,27.41,73.5,0.0,9.9,150,13.0,24.0,23.0,24.0,23.666666666666668,1,0.5114,0.3217,0.3156,0.21243333333333334,11,0,27.0
2021-11-20,1008.24,27.56,71.25,0.0,10.3,70,15.0,27.0,24.0,23.0,24.666666666666668,4,2.7739,0.5114,0.3217,0.38289999999999996,11,0,22.0
2021-11-21,1009.8,26.16,65.5,0.0,10.2,260,15.0,22.0,27.0,24.0,24.333333333333332,3,0.4016,2.7739,0.5114,1.2023333333333333,11,0,16.0
2021-11-22,1010.49,26.5,72.0,0.0,10.2,110,17.0,16.0,22.0,27.0,21.666666666666668,3,0.6799,0.4016,2.7739,1.2289666666666668,11,0,21.0
2021-11-23,1011.54,26.4,76.0,31.4,7.0,260,24.0,21.0,16.0,22.0,19.666666666666668,1,0.1886,0.6799,0.4016,1.2851333333333332,11,0,22.0
2021-11-24,1013.26,25.5,81.5,0.0,4.3,170,19.0,22.0,21.0,16.0,19.666666666666668,0,0.0,0.1886,0.6799,0.42336666666666667,11,0,18.0
2021-11-25,1013.36,24.98,78.75,0.0,1.7,140,15.0,18.0,22.0,21.0,20.333333333333332,1,0.1247,0.0,0.1886,0.2895,11,0,21.0
2021-11-26,1012.95,26.5,74.0,8.1,8.3,240,13.0,21.0,18.0,22.0,20.333333333333332,0,0.0,0.1247,0.0,0.10443333333333334,11,0,23.0
2021-11-27,1014.58,25.67,75.63,0.0,7.2,100,15.0,23.0,21.0,18.0,20.666666666666668,0,0.0,0.0,0.1247,0.04156666666666667,11,0,21.0
2021-11-28,1015.19,25.41,67.5,0.0,9.9,300,19.0,21.0,23.0,21.0,21.666666666666668,0,0.0,0.0,0.0,0.04156666666666667,11,0,15.0
2021-11-29,1014.53,24.57,72.88,0.0,10.2,20,17.0,15.0,21.0,23.0,19.666666666666668,2,4.1178,0.0,0.0,0.0,11,0,21.0
2021-11-30,1014.74,23.71,69.38,0.0,10.1,300,20.0,21.0,15.0,21.0,19.0,5,13.2137,4.1178,0.0,1.3726,11,0,19.0
2021-12-01,1015.35,24.11,64.25,0.0,10.3,30,24.0,19.0,21.0,15.0,18.333333333333332,20,8.4577,13.2137,4.1178,5.777166666666666,12,0,22.0
2021-12-02,1016.0,23.49,67.0,0.0,9.1,350,19.0,22.0,19.0,21.0,20.666666666666668,1,0.4954,8.4577,13.2137,8.5964,12,0,25.0
2021-12-03,1017.25,23.55,63.0,0.0,9.7,20,20.0,25.0,22.0,19.0,22.0,6,6.1332,0.4954,8.4577,7.388933333333334,12,0,25.0
2021-12-04,1017.62,21.71,70.75,0.0,9.5,140,15.0,25.0,25.0,22.0,24.0,9,2.3912,6.1332,0.4954,5.028766666666667,12,0,26.0
2021-12-05,1017.37,20.9,67.13,0.0,10.1,90,15.0,26.0,25.0,25.0,25.333333333333332,19,7.124,2.3912,6.1332,3.0066,12,0,27.0
2021-12-06,1016.71,20.85,66.75,0.0,10.4,190,13.0,27.0,26.0,25.0,26.0,27,9.1629,7.124,2.3912,5.2161333333333335,12,0,29.0
2021-12-07,1016.73,21.35,71.63,0.0,9.6,50,13.0,29.0,27.0,26.0,27.333333333333332,9,1.6552,9.1629,7.124,6.2260333333333335,12,0,36.0
2021-12-08,1017.16,21.99,72.0,0.0,9.7,140,13.0,36.0,29.0,27.0,30.666666666666668,3,0.5448,1.6552,9.1629,5.9807,12,0,38.0
2021-12-09,1017.85,22.39,73.13,0.0,9.7,250,13.0,38.0,36.0,29.0,34.333333333333336,4,0.7047,0.5448,1.6552,3.7876333333333334,12,0,31.0
2021-12-10,1016.28,23.42,72.5,0.0,10.0,200,13.0,31.0,38.0,36.0,35.0,9,2.1374,0.7047,0.5448,0.9682333333333334,12,0,24.0
2021-12-11,1015.83,23.95,72.75,0.0,9.8,210,13.0,24.0,31.0,38.0,31.0,20,8.4717,2.1374,0.7047,1.1289666666666667,12,0,24.0
2021-12-12,1015.98,24.23,71.5,0.0,10.2,100,15.0,24.0,24.0,31.0,26.333333333333332,9,1.8722,8.4717,2.1374,3.771266666666667,12,0,25.0
2021-12-13,1015.3,23.64,72.75,0.0,9.8,130,13.0,25.0,24.0,24.0,24.333333333333332,4,1.2164,1.8722,8.4717,4.160433333333333,12,0,26.0
2021-12-14,1014.52,23.05,73.13,0.0,9.6,110,15.0,26.0,25.0,24.0,25.0,2,1.2014,1.2164,1.8722,3.8534333333333333,12,0,25.0
2021-12-15,1013.26,22.9,71.5,0.0,10.0,160,13.0,25.0,26.0,25.0,25.333333333333332,1,0.0719,1.2014,1.2164,1.43,12,0,27.0
2021-12-16,1013.67,22.81,70.63,0.0,9.7,32,17.0,27.0,25.0,26.0,26.0,8,3.7298,0.0719,1.2014,0.8299,12,0,25.0
2021-12-17,1014.51,22.66,68.0,0.0,9.9,340,19.0,25.0,27.0,25.0,25.666666666666668,16,4.0549,3.7298,0.0719,1.6677,12,0,22.0
2021-12-18,1014.94,22.8,69.38,0.0,9.4,10,13.0,22.0,25.0,27.0,24.666666666666668,1,0.1358,4.0549,3.7298,2.618866666666667,12,0,25.0
2021-12-19,1015.23,23.04,67.0,0.0,3.1,290,15.0,25.0,22.0,25.0,24.0,0,0.0,0.1358,4.0549,2.6401666666666666,12,0,30.0
2021-12-20,1015.45,22.2,58.88,0.0,10.0,70,20.0,30.0,25.0,22.0,25.666666666666668,4,2.5235,0.0,0.1358,1.3968999999999998,12,0,32.0
2021-12-21,1014.99,21.06,70.13,0.0,9.6,90,13.0,32.0,30.0,25.0,29.0,10,2.7595,2.5235,0.0,0.8864333333333333,12,0,34.0
2021-12-22,1013.86,21.43,70.75,0.0,9.6,170,13.0,34.0,32.0,30.0,32.0,13,4.3195,2.7595,2.5235,1.761,12,0,33.0
2021-12-23,1012.47,22.21,71.13,0.0,9.3,170,17.0,33.0,34.0,32.0,33.0,12,4.2392,4.3195,2.7595,3.200833333333333,12,0,34.0
2021-12-24,1012.74,23.19,69.75,0.0,9.4,100,17.0,34.0,33.0,34.0,33.666666666666664,0,0.0,4.2392,4.3195,3.7727333333333335,12,0,34.0
2021-12-25,1013.45,23.68,72.5,0.0,9.5,13,17.0,34.0,34.0,33.0,33.666666666666664,5,5.5013,0.0,4.2392,2.8529,12,0,38.0
2021-12-26,1015.75,23.32,75.88,0.0,7.5,120,19.0,38.0,34.0,34.0,35.333333333333336,2,0.5851,5.5013,0.0,3.2468333333333335,12,0,38.0
2021-12-27,1016.41,24.09,75.63,0.0,9.0,210,17.0,38.0,38.0,34.0,36.666666666666664,8,2.0267,0.5851,5.5013,2.0288,12,0,29.0
2021-12-28,1015.82,24.53,71.88,0.0,10.2,140,19.0,29.0,38.0,38.0,35.0,9,4.9647,2.0267,0.5851,2.7043666666666666,12,0,25.0
2021-12-29,1016.7,23.83,70.13,0.0,10.2,150,15.0,25.0,29.0,38.0,30.666666666666668,6,1.1799,4.9647,2.0267,2.5254999999999996,12,0,21.0
2021-12-30,1017.57,24.16,72.13,0.0,6.3,190,17.0,21.0,25.0,29.0,25.0,1,0.1046,1.1799,4.9647,2.7237666666666662,12,0,21.0
2021-12-31,1015.6,24.64,71.75,0.0,10.1,190,17.0,21.0,21.0,25.0,22.333333333333332,2,2.478,0.1046,1.1799,2.083066666666667,12,0,22.0
2022-01-01,1016.78,24.09,72.0,0.0,9.3,260,17.0,22.0,21.0,21.0,21.333333333333332,0,0.0,2.478,0.1046,1.2541666666666667,1,1,28.0
2022-01-02,1016.48,24.04,69.25,0.0,10.1,210,15.0,28.0,22.0,21.0,23.666666666666668,8,1.383,0.0,2.478,0.8608666666666668,1,1,22.0
2022-01-03,1015.33,23.11,69.88,0.0,9.9,280,17.0,22.0,28.0,22.0,24.0,2,1.1595,1.383,0.0,1.2870000000000001,1,1,23.0
2022-01-04,1014.75,23.21,68.25,0.0,10.2,130,17.0,23.0,22.0,28.0,24.333333333333332,2,0.3099,1.1595,1.383,0.8475,1,1,23.0
2022-01-05,1014.1,23.14,69.88,0.0,10.1,120,17.0,23.0,23.0,22.0,22.666666666666668,1,0.1825,0.3099,1.1595,0.9508000000000001,1,1,22.0
2022-01-06,1014.05,22.83,67.25,0.0,10.3,120,11.0,22.0,23.0,23.0,22.666666666666668,8,26.913,0.1825,0.3099,0.5506333333333333,1,1,18.0
2022-01-07,1014.94,23.21,67.88,0.0,10.2,200,17.0,18.0,22.0,23.0,21.0,24,7.8839,26.913,0.1825,9.135133333333334,1,1,23.0
2022-01-08,1014.28,23.82,70.25,0.0,9.9,130,17.0,23.0,18.0,22.0,21.0,8,1.1605,7.8839,26.913,11.659799999999999,1,1,26.0
2022-01-09,1012.95,23.43,68.25,0.0,10.0,190,11.0,26.0,23.0,18.0,22.333333333333332,8,1.1737,1.1605,7.8839,11.9858,1,1,20.0
2022-01-10,1013.25,23.24,67.38,0.0,9.9,140,15.0,20.0,26.0,23.0,23.0,12,1.9051,1.1737,1.1605,3.4060333333333332,1,1,20.0
2022-01-11,1013.9,23.29,67.25,0.0,9.8,190,9.0,20.0,20.0,26.0,22.0,4,1.1264,1.9051,1.1737,1.4131,1,1,20.0
2022-01-12,1013.95,24.18,66.88,0.0,7.4,200,13.0,20.0,20.0,20.0,20.0,2,0.3013,1.1264,1.9051,1.4017333333333335,1,1,30.0
2022-01-13,1014.18,25.04,68.38,0.0,3.3,170,15.0,30.0,20.0,20.0,23.333333333333332,17,3.3886,0.3013,1.1264,1.1109333333333333,1,1,33.0
2022-01-14,1014.18,24.53,69.0,0.0,3.2,220,13.0,33.0,30.0,20.0,27.666666666666668,3,0.822,3.3886,0.3013,1.6054333333333333,1,1,34.0
2022-01-15,1013.25,25.13,69.0,0.8,7.2,150,19.0,34.0,33.0,30.0,32.333333333333336,1,1.8059,0.822,3.3886,1.5039666666666667,1,1,35.0
2022-01-16,1013.69,23.94,77.13,0.2,1.7,340,26.0,35.0,34.0,33.0,34.0,0,0.0,1.8059,0.822,2.0055,1,1,23.0
2022-01-17,1014.83,24.11,72.63,0.0,8.4,10,22.0,23.0,35.0,34.0,30.666666666666668,0,0.0,0.0,1.8059,0.8759666666666667,1,1,17.0
2022-01-18,1014.34,23.93,70.63,16.1,8.2,270,30.0,17.0,23.0,35.0,25.0,0,0.0,0.0,0.0,0.6019666666666666,1,1,24.0
2022-01-19,1012.66,22.93,79.5,6.5,6.2,100,19.0,24.0,17.0,23.0,21.333333333333332,0,0.0,0.0,0.0,0.0,1,1,29.0
2022-01-20,1011.0,22.8,75.63,2.9,8.9,130,17.0,29.0,24.0,17.0,23.333333333333332,0,0.0,0.0,0.0,0.0,1,1,25.0
2022-01-21,1010.14,22.72,78.88,0.2,6.0,140,24.0,25.0,29.0,24.0,26.0,0,0.0,0.0,0.0,0.0,1,1,24.0
2022-01-22,1009.23,22.96,66.5,0.0,9.9,120,19.0,24.0,25.0,29.0,26.0,1,0.1959,0.0,0.0,0.0,1,1,19.0
2022-01-23,1011.06,21.37,64.38,0.0,10.1,130,13.0,19.0,24.0,25.0,22.666666666666668,1,0.1031,0.1959,0.0,0.0653,1,1,21.0
2022-01-24,1011.68,21.31,64.63,0.0,10.2,20,11.0,21.0,19.0,24.0,21.333333333333332,1,0.2524,0.1031,0.1959,0.09966666666666667,1,1,24.0
2022-01-25,1011.37,22.31,62.0,0.0,10.3,170,17.0,24.0,21.0,19.0,21.333333333333332,1,0.1457,0.2524,0.1031,0.1838,1,1,22.0
2022-01-26,1011.43,22.38,64.25,0.0,10.4,200,17.0,22.0,24.0,21.0,22.333333333333332,10,1.6146,0.1457,0.2524,0.16706666666666667,1,1,22.0
2022-01-27,1011.76,22.4,65.38,0.0,10.3,140,17.0,22.0,22.0,24.0,22.666666666666668,26,4.2231,1.6146,0.1457,0.6709,1,1,23.0
2022-01-28,1011.55,22.66,62.88,0.0,10.6,140,15.0,23.0,22.0,22.0,22.333333333333332,44,9.7405,4.2231,1.6146,1.9944666666666666,1,1,22.0
2022-01-29,1010.06,23.79,58.13,0.0,10.5,210,22.0,22.0,23.0,22.0,22.333333333333332,55,16.4372,9.7405,4.2231,5.192733333333333,1,1,21.0
2022-01-30,1008.52,22.7,56.0,0.0,10.4,110,22.0,21.0,22.0,23.0,22.0,10,2.9069,16.4372,9.7405,10.1336,1,1,24.0
2022-01-31,1009.49,21.34,56.38,0.0,10.6,120,17.0,24.0,21.0,22.0,22.333333333333332,23,4.9661,2.9069,16.4372,9.694866666666668,1,1,27.0
2022-02-01,1009.93,21.73,51.88,0.0,10.5,170,25.928,27.0,24.0,21.0,24.0,13,5.3999,4.9661,2.9069,8.1034,2,1,27.0
2022-02-02,1011.82,22.66,50.63,0.0,10.4,180,33.336,27.0,27.0,24.0,26.0,14,2.4498,5.3999,4.9661,4.4243,2,1,24.0
2022-02-03,1012.55,22.73,53.13,0.0,10.4,340,18.52,24.0,27.0,27.0,26.0,20,7.5084,2.4498,5.3999,4.271933333333333,2,1,24.0
2022-02-04,1012.14,23.21,62.5,5.1,10.3,130,35.188,24.0,24.0,27.0,25.0,21,5.6457,7.5084,2.4498,5.119366666666667,2,1,29.0
2022-02-05,1013.07,23.24,80.25,6.8,5.7,220,20.372,29.0,24.0,24.0,25.666666666666668,0,0.0,5.6457,7.5084,5.2013,2,1,27.0
2022-02-06,1012.1,24.38,76.63,0.0,8.2,240,24.076,27.0,29.0,24.0,26.666666666666668,0,0.0,0.0,5.6457,4.3847,2,1,24.0
2022-02-07,1011.13,24.51,61.75,0.0,10.5,210,24.076,24.0,27.0,29.0,26.666666666666668,1,0.4747,0.0,0.0,1.8819,2,1,18.0
2022-02-08,1011.78,23.5,58.88,0.0,10.5,120,12.964,18.0,24.0,27.0,23.0,8,1.6614,0.4747,0.0,0.15823333333333334,2,1,17.0
2022-02-09,1012.46,23.32,57.75,0.0,10.3,90,14.816,17.0,18.0,24.0,19.666666666666668,11,1.7407,1.6614,0.4747,0.7120333333333333,2,1,21.0
2022-02-10,1012.19,22.91,54.5,0.0,10.4,90,12.964,21.0,17.0,18.0,18.666666666666668,16,4.1866,1.7407,1.6614,1.2922666666666667,2,1,20.0
2022-02-11,1010.31,23.64,55.63,0.0,10.2,180,25.928,20.0,21.0,17.0,19.333333333333332,15,2.7933,4.1866,1.7407,2.529566666666667,2,1,28.0
2022-02-12,1008.2,24.75,54.0,0.0,10.4,110,18.52,28.0,20.0,21.0,23.0,36,13.7903,2.7933,4.1866,2.906866666666667,2,1,30.0
2022-02-13,1008.77,23.9,49.0,0.0,10.3,330,18.52,30.0,28.0,20.0,26.0,27,8.3112,13.7903,2.7933,6.923400000000001,2,1,31.0
2022-02-14,1009.82,23.98,55.0,0.0,10.4,160,16.668,31.0,30.0,28.0,29.666666666666668,35,23.4749,8.3112,13.7903,8.298266666666667,2,1,37.0
2022-02-15,1009.39,25.64,62.0,0.0,9.9,150,22.224,37.0,31.0,30.0,32.666666666666664,0,0.0,23.4749,8.3112,15.192133333333333,2,1,39.0
2022-02-16,1007.66,27.1,64.75,0.0,10.2,210,22.224,39.0,37.0,31.0,35.666666666666664,2,0.1987,0.0,23.4749,10.595366666666667,2,1,28.0
2022-02-17,1007.29,26.15,72.88,0.0,4.2,180,20.372,28.0,39.0,37.0,34.666666666666664,0,0.0,0.1987,0.0,7.8912,2,1,32.0
2022-02-18,1007.81,27.61,69.0,18.6,6.2,180,22.224,32.0,28.0,39.0,33.0,0,0.0,0.0,0.1987,0.06623333333333332,2,1,26.0
2022-02-19,1009.2,24.55,86.63,3.4,1.2,340,20.372,26.0,32.0,28.0,28.666666666666668,0,0.0,0.0,0.0,0.06623333333333332,2,1,20.0
2022-02-20,1006.1,26.1,67.63,0.0,8.2,130,22.224,20.0,26.0,32.0,26.0,0,0.0,0.0,0.0,0.0,2,1,21.0
2022-02-21,1009.52,24.88,57.63,0.0,9.5,230,20.372,21.0,20.0,26.0,22.333333333333332,0,0.0,0.0,0.0,0.0,2,1,29.0
2022-02-22,1012.25,25.44,65.13,0.0,8.1,140,20.372,29.0,21.0,20.0,23.333333333333332,1,0.2128,0.0,0.0,0.0,2,1,34.0
2022-02-23,1014.2,25.57,62.13,0.0,10.8,100,18.52,34.0,29.0,21.0,28.0,0,0.0,0.2128,0.0,0.07093333333333333,2,1,36.0
2022-02-24,1015.7,25.31,62.5,0.0,9.6,110,20.372,36.0,34.0,29.0,33.0,2,4.076,0.0,0.2128,0.07093333333333333,2,1,35.0
2022-02-25,1015.68,24.98,62.25,0.0,10.5,230,14.816,35.0,36.0,34.0,35.0,0,0.0,4.076,0.0,1.4295999999999998,2,1,35.0
2022-02-26,1015.26,25.69,61.0,0.0,10.9,200,14.816,35.0,35.0,36.0,35.333333333333336,0,0.0,0.0,4.076,1.3586666666666665,2,1,43.0
2022-02-27,1013.26,26.05,60.75,0.0,10.8,130,16.668,43.0,35.0,35.0,37.666666666666664,3,1.0396,0.0,0.0,1.3586666666666665,2,1,49.0
2022-02-28,1011.84,27.45,55.0,0.0,9.2,200,16.668,49.0,43.0,35.0,42.333333333333336,3,0.3052,1.0396,0.0,0.34653333333333336,2,1,54.0
2022-03-01,1011.54,27.95,53.5,0.0,10.7,110,15.0,54.0,49.0,43.0,48.666666666666664,4,0.464,0.3052,1.0396,0.44826666666666676,3,1,57.0
2022-03-02,1011.07,27.89,55.13,0.0,7.1,240,17.0,57.0,54.0,49.0,53.333333333333336,2,0.2386,0.464,0.3052,0.6029333333333334,3,1,58.0
2022-03-03,1010.06,29.06,56.38,0.0,9.9,130,17.0,58.0,57.0,54.0,56.333333333333336,5,0.4965,0.2386,0.464,0.33593333333333336,3,1,58.0
2022-03-04,1008.74,28.86,56.25,0.0,10.5,150,13.0,58.0,58.0,57.0,57.666666666666664,0,0.0,0.4965,0.2386,0.3997,3,1,63.0
2022-03-05,1007.67,29.52,54.38,0.0,10.7,120,19.0,63.0,58.0,58.0,59.666666666666664,2,0.2044,0.0,0.4965,0.24503333333333333,3,1,54.0
2022-03-06,1007.85,29.65,52.25,0.0,10.6,150,17.0,54.0,63.0,58.0,58.333333333333336,3,0.3219,0.2044,0.0,0.23363333333333333,3,1,40.0
2022-03-07,1009.72,29.89,58.13,34.0,10.6,70,33.0,40.0,54.0,63.0,52.333333333333336,3,0.361,0.3219,0.2044,0.17543333333333333,3,1,48.0
2022-03-08,1011.38,27.03,73.25,0.0,8.7,190,17.0,48.0,40.0,54.0,47.333333333333336,0,0.0,0.361,0.3219,0.2957666666666667,3,1,25.0
2022-03-09,1009.05,28.71,66.5,0.0,10.4,140,17.0,25.0,48.0,40.0,37.666666666666664,3,0.4297,0.0,0.361,0.22763333333333335,3,1,28.0
2022-03-10,1007.29,30.16,62.75,0.0,8.6,190,17.0,28.0,25.0,48.0,33.666666666666664,1,0.1463,0.4297,0.0,0.26356666666666667,3,1,38.0
2022-03-11,1006.61,30.38,60.88,4.3,7.8,210,17.0,38.0,28.0,25.0,30.333333333333332,2,3.0292,0.1463,0.4297,0.19200000000000003,3,1,42.0
2022-03-12,1006.19,30.08,66.13,0.0,9.8,140,17.0,42.0,38.0,28.0,36.0,5,0.9086,3.0292,0.1463,1.2017333333333333,3,1,41.0
2022-03-13,1005.89,31.04,61.88,0.0,9.3,160,15.0,41.0,42.0,38.0,40.333333333333336,0,0.0,0.9086,3.0292,1.3613666666666664,3,1,41.0
2022-03-14,1006.84,31.29,56.88,0.2,9.4,260,28.0,41.0,41.0,42.0,41.333333333333336,1,0.0938,0.0,0.9086,1.3126,3,1,45.0
2022-03-15,1006.15,29.82,61.88,0.0,10.1,230,19.0,45.0,41.0,41.0,42.333333333333336,9,0.9339,0.0938,0.0,0.33413333333333334,3,1,36.0
2022-03-16,1004.97,30.22,57.88,0.0,9.2,350,17.0,36.0,45.0,41.0,40.666666666666664,1,0.1213,0.9339,0.0938,0.34256666666666663,3,1,44.0
2022-03-17,1005.4,30.51,52.38,0.0,8.1,30,30.0,44.0,36.0,45.0,41.666666666666664,28,3.1199,0.1213,0.9339,0.383,3,1,49.0
2022-03-18,1006.55,29.97,53.38,0.0,7.7,10,17.0,49.0,44.0,36.0,43.0,26,3.0137,3.1199,0.1213,1.3917000000000002,3,1,58.0
2022-03-19,1006.52,28.04,58.38,0.0,9.3,210,28.0,58.0,49.0,44.0,50.333333333333336,8,0.9759,3.0137,3.1199,2.0849666666666664,3,1,47.0
2022-03-20,1006.0,28.8,59.38,0.0,9.6,140,28.0,47.0,58.0,49.0,51.333333333333336,5,0.4372,0.9759,3.0137,2.3698333333333337,3,1,41.0
2022-03-21,1007.58,28.79,64.25,0.0,7.3,170,31.0,41.0,47.0,58.0,48.666666666666664,13,1.4377,0.4372,0.9759,1.4756,3,1,25.0
2022-03-22,1008.83,28.89,67.25,4.1,6.6,170,33.0,25.0,41.0,47.0,37.666666666666664,2,0.2412,1.4377,0.4372,0.9502666666666667,3,1,19.0
2022-03-23,1008.78,27.9,75.38,0.0,7.3,130,24.0,19.0,25.0,41.0,28.333333333333332,0,0.0,0.2412,1.4377,0.7053666666666666,3,1,14.0
2022-03-24,1006.96,28.98,61.25,0.0,10.0,220,24.0,14.0,19.0,25.0,19.333333333333332,0,0.0,0.0,0.2412,0.5596333333333333,3,1,24.0
2022-03-25,1007.37,29.01,59.63,0.0,11.0,80,17.0,24.0,14.0,19.0,19.0,1,0.0883,0.0,0.0,0.0804,3,1,35.0
2022-03-26,1008.87,29.78,56.63,0.0,10.9,120,22.0,35.0,24.0,14.0,24.333333333333332,11,1.2616,0.0883,0.0,0.029433333333333336,3,1,40.0
2022-03-27,1008.95,29.81,55.63,0.0,9.7,330,20.0,40.0,35.0,24.0,33.0,31,3.8963,1.2616,0.0883,0.4499666666666667,3,1,50.0
2022-03-28,1008.75,29.12,58.88,0.0,8.9,250,35.0,50.0,40.0,35.0,41.666666666666664,82,9.672,3.8963,1.2616,1.7487333333333333,3,1,56.0
2022-03-29,1007.98,29.31,62.5,0.1,9.8,140,22.0,56.0,50.0,40.0,48.666666666666664,1,0.1273,9.672,3.8963,4.9433,3,1,53.0
2022-03-30,1008.22,29.59,61.88,0.0,10.0,90,17.0,53.0,56.0,50.0,53.0,3,0.4548,0.1273,9.672,4.5652,3,1,50.0
2022-03-31,1008.91,30.5,57.13,4.3,10.4,260,17.0,50.0,53.0,56.0,53.0,0,0.0,0.4548,0.1273,3.4180333333333337,3,1,54.0
2022-04-01,1009.61,29.7,61.63,26.2,8.4,70,22.0,54.0,50.0,53.0,52.333333333333336,2,0.3757,0.0,0.4548,0.1940333333333333,4,1,48.0
2022-04-02,1015.01,23.31,81.38,68.2,0.0,50,30.0,48.0,54.0,50.0,50.666666666666664,0,0.0,0.3757,0.0,0.2768333333333333,4,1,18.0
2022-04-03,1016.44,23.76,55.88,0.0,6.2,310,26.0,18.0,48.0,54.0,40.0,3,0.4688,0.0,0.3757,0.12523333333333334,4,1,12.0
2022-04-04,1014.99,26.35,59.75,0.0,8.4,230,19.0,12.0,18.0,48.0,26.0,6,1.0208,0.4688,0.0,0.28150000000000003,4,1,21.0
2022-04-05,1013.45,28.76,56.75,0.0,10.8,230,17.0,21.0,12.0,18.0,17.0,13,2.0531,1.0208,0.4688,0.49653333333333327,4,1,32.0
2022-04-06,1012.15,28.23,63.88,0.0,3.3,350,20.0,32.0,21.0,12.0,21.666666666666668,0,0.0,2.0531,1.0208,1.1809,4,1,42.0
2022-04-07,1013.94,24.74,83.38,29.3,0.1,20,31.0,42.0,32.0,21.0,31.666666666666668,1,0.1388,0.0,2.0531,1.0246333333333333,4,1,55.0
2022-04-08,1012.74,25.92,76.63,0.0,5.1,270,19.0,55.0,42.0,32.0,43.0,15,2.2543,0.1388,0.0,0.7306333333333334,4,1,71.0
2022-04-09,1009.59,28.17,68.13,0.0,8.6,300,28.0,71.0,55.0,42.0,56.0,15,2.2895,2.2543,0.1388,0.7977,4,1,72.0
2022-04-10,1007.54,29.2,64.0,0.0,9.6,230,17.0,72.0,71.0,55.0,66.0,6,0.6669,2.2895,2.2543,1.5608666666666666,4,1,55.0
2022-04-11,1006.76,28.84,63.75,0.0,7.4,230,15.0,55.0,72.0,71.0,66.0,29,3.0644,0.6669,2.2895,1.7369,4,1,49.0
2022-04-12,1005.89,29.31,60.88,0.0,10.2,220,19.0,49.0,55.0,72.0,58.666666666666664,18,2.3534,3.0644,0.6669,2.006933333333333,4,1,51.0
